imdbId,Review
tt11754464,"Cringe jokes, garing, jalan ceritanya gak dikupas dgn baik, plot twist nya maksa, moral nya gak dalem. 2 point only for color grading and cinematic. Sisanya trash"
tt11754464,I like the whole film with an unexpected twist plot throughout the film I am quite entertained
tt11754464,"I must said, I did put an expectation for this movie as Chandra said this will be good.
He's right, the cinematography is amazing, the cast played their roles almost perfect, everything is good but two:The storyline itself, while in my pov it's an essential part of a movie. It's indeed good at the beginning, but the rest wasn't so good. It seems like they forced several events to happen when it wasn't needed. The worst part, actually, was the twist in the ending. It's supposed to make the viewer shock, however it's just didn't make any sense and, once again, it seems forced.Then, the jokes. Some of it just wasn't in a right time and some just didn't necessary.Last, this movie worth to watch to spend your leisure time and don't put any expectations in it, you'll be disappointed."
tt11754464,"Actor 1/10, Script 1/10, Cinematography 5/10, Editing 6/10 . Enjoy"
tt11754464,"bad jokes (however, Tommy did some good scene),Jovi acting is disappointedstory line is terribleI expect more from Chandra, that's why I feel disappointed.Lucky never going to cinema..."
tt11754464,"3/10. 3 is for the cinematography. Bad acting, cringe jokes, horrible plot. This movie is so awful :(."
tt11754464,"Dont even waste a minute of your time to watch this movie, please just skip. The acting is over, the story is less. Nothing else to say"
tt11754464,"What the hell of the jokes? seriously brother, this movie is the worst story ever i have ever seen. DISSAPOINTED TO CHANDRA"
tt11754464,"I still can't get why people really hate this movie, it's actually not that bad. I mean if you're expecting something like a romantic drama of course you can't find it here, it's a comedy, and I like this movie cause it makes me happy, it makes me laugh. People say this is a boring movie but after I watch it, I enjoy it, I enjoy the plot, the cinematography, the music and everything. But the bad thing is this kind of joke is not the kind of 'Indonesian joke' I mean not many indonesians like and understand this kind of joke. Maybe that's why people don't like it but I think giving one out of ten is too cruel. Like what the hell, you never watch a comedy or what? There are a lot of Indonesian movies that are worse than this and they get better grades. Trust me if you ""open your mind"" you'll enjoy this movie"
tt11754464,Over promise and bad script. Thank god it's on Netflix so you don't need spend your time to wasted.
tt11754464,"Not read any review before, coming here after watched the movie.
As ordinary audience, as audience that watch movie without much thinking. I feel it's not that bad, quite entertained. It's still fun to watch, you need to try watch by your self.
Idk maybe it is subjective, because I am standup comedian audience and also watch chandra and friend channel sometimes.. it's make me feel relate with the joke"
tt11754464,"There's a lot of jokes relevant ONLY IF you're Indonesian and only if you know these Youtube personalities. So if you're none of these please stop criticizing ""it's not funny"".You won't find Indonesian standup comedians funny anyways because you don't get the joke."
tt11754464,"It'll be better if i don't have high expectations, but i trust chandraliow that much because i knew how good his youtube is. the acting is sucks, the plot and storyline is under mediocre. im trying to laugh or even entertained watch this but i can't. but atleast there's something i can appreciate, cinematography. that's it. hope chandra's could find better actor and scriptwriter"
tt11754464,SERIOUSLY ?? so proud with this movie ? man you better out youtube now. LOL
tt11754464,Please just delete this movie from Netflix. I won't watch this movie again even someone pay me.
tt9014248,"Sometimes it is very funny, but the plot is generic and uninteresting."
tt9014248,"Another one of those mexican films that are made so that the government spends every last cent in formulaic, no brainer crap.Don't waste your money watching this. It's exactly as dull and pointless as the poster, where everyone looks completely fake and posing.How many times can you laugh at a ""Godinez"" (cubicle dweller?). Yes, we know about tupperware. We know about the clothing. Yes, it has already been shown in at least one more movie (with Godinez on the title).The only fair thing about the movie is Alejandro Suarez, but then again, this is not saying much.Technically inept and crude, stupid, badly filmed and dumb. Don't bother."
tt9014248,"I do not speak much Spanish, so I had to rely on the subtitles...The movie was funny and entertaining. I would give it more around a 7, but considering it's 4 rating I figured a 10 may balance it out. Considering I would watch and enjoy this again, I'm fine with dropping the 10 on it.I found the acting to be very good, while a touch over the top, but that is clearly what they were aiming for.If you go into this expecting to take it all that seriously, it's not the movie for you.Great for fans of comedy and technology as a pair."
tt14770480,"Was this supposed to be about we the people in the United States of America? Pretty poor interpretation of America's Constitution and Bill of Rights. I couldn't even get past the third episode. The Declaration of Independence (not dependency), Constitution and Bill of Rights was written so that the common Man even if they could not read, could be read this and completely understood its full meanings. Educational but in my opinion it's teach people that the government is there to help you in all aspects of your life."
tt14770480,"I would consider myself a pretty strong conservative but I like to think I have an open mind. I did my best to watch this with open mind a put aside my intial bias.That being said, this was way over politicized and it didn't have to be. The information was decent, especially for children, but it was so clearly written from a progressive prospective. The majority of the show was fine but there were obvious overtones to BLM and anti gun beliefs. These ideas weren't the main focus, thankfully but they didn't need to be there.I gave this 3 stars because I HATE the idea of trying to influence children to believe one way or another which this is trying to do. Again, the vast majority of the information is fine, it's just the creators added political overtones that did not have to be there, hence the three stars."
tt14770480,"This is on4e of the poorest interpretations of the founders documents ever!This has the opinion of the gimme population all over it. This is not what it means in any way , shape, or form!"
tt14770480,"This is an awful interpretation of the Bill of Rights and Constitution. I put this on for my 4 year old and turned it off after the first episode until I could review every episode with my wife. I know Netflix gives almost everything a green light but even knowing that, my wife and I were stunned that people were paid for creating this."
tt14770480,"I was shocked how bored I was when watching this that I researched all the media reviews raving about what a great series this was and Netflix pumping as their most ""popular"" series (first slot in the section). It would seem appropriate that these faux positive pumps are a result of the Obamas producing this. This is not teaching US history and citizenship, see for yourself, but I couldn't even make it past the 2nd episode."
tt14770480,"This is stupid and the songs are the worst. Its trying to teach kids to demand immediate gratification, but its so bad no kid will probably watch which is a good thing. The songs are awful. Don't waste your time."
tt14770480,"This show has been described as a modern-day Schoolhouse Rock and they're absolutely right.'We the People' features unique animation in every single episode. From psychedelic visuals, to photo-animation similar to Monty Python, to a lo-fi aesthetic. Every episode brings something new to the table.And it's the same with the music. Each episode has a different music artist sing about different parts of the constitution, bill of rights, and so on. My favorite episode is the one on the Bill of Rights. Adam Lambert is one of my favorite artists and Kristen Anderson-Lopez and Robert Lopez managed to create an upbeat, catchy, rocking description of the first 10 amendments.This is definitely educational and I think teachers should show it in classrooms, the kids will love it."
tt14770480,"If you're rating this low because you think it's woke, then you're entirely too childish to be leaving a review. This was fine. Nothing was inherently wrong with this. Just because your seventh grade social studies teacher lied to you, doesn't mean the show is wrong. The rating literally says Y7 so I don't know why grown adults are saying ""it's too simple"". It's clearly meant for children."
tt14770480,"The design and animation is gorgeous and creative. The music and poetry is exciting and moving. Each episode focuses on different aspects of the US government with modern context. Great for kids.The people who don't like it are typically dogmatic right wingers who will hate on anything the Obamas have anything to do with. The content isn't partisan, but with anything about politics, extremists will be triggered. You know every fox cultist will turn it off as soon as they mention Hamilton was an immigrant.The overall message is that part of responsible citizenship is being involved and understanding the system of law. They cover the basics and why it's important in an approachable, entertaining way."
tt14770480,"This easy to watch series of music videos focuses on individual empowerment, and citizenship. It is clearly corporate art, but still enjoyable when you overlook that. The animation and music is all good and pretty for it's genre, though that depends on personal taste. The ""Immigration"" song bops, but gets repetitive. I must note that the majestic and energetic ""Bill of Rights"" song, and the roaring ""Three Branches of Government"" song are both real bangers (although, there are many things to be said about the depiction of Supreme Court justices as ethereal beings). The visual storytelling of ""The First Amendment"" is understandable to anyone who's had their right to speak freely threatened."
tt14770480,From an aesthetics and musical pov it's great but it simply does not educate to the level that every American SHOULD have of their government. This would've been so much better if it wasn't a musical but instead a 10 hour miniseries on government structure while still making it entertaining.
tt14770480,"For people who want their kids to understand how our government is supposed to work, this is a wonderful series. My children loved the artwork and music, and the songs were beautiful and uplifting. Clearly influenced by School House Rock, this is a delightful modern series the whole family can appreciate."
tt14770480,"The show was intended to provide an interesting, purposeful, fun but brief introduction into American and state government, the laws thereof and the hope and inspiration provided when utilized properly! The music and poetry are awesome and the visual diversity is everything! I say kudos to Nee, Barris, Mr. & Mrs. Obama and to all involved! A modern day school house rock that I pray will stay with generations to come!!!! Great job!"
tt14770480,"Absolutely fantastic and groovy introduction to a life of responsibility. Perfect for youth engagement. Well done to all those involved. This series is recommended. Ignoring the poor, obviously politically motivated negative reviews is also recommended. Proudly conservative, but this is sincerely, mostly masterful art."
tt14770480,"I feel I can make an educated review as I have a 12 year old daughter and teach fifth grade, which seems to be about the age the videos are intended for - they love the style and songs!As a matter of fact, my daughter is the one who introduced me to the series. It is more modern than other civics video options and starts great conversations. I don't believe it was created to be the entire education on a topic, so I'm not sure why the negative commenters are disappointed in its lack of depth. It is a great multi-sensory beginning to a lesson on civics, which is required by every state that I'm aware of.Some reviewers seem to be dancing around the fact that there are many people of color represented, which is an incredible positive for my students, but diverges from the usual curriculum."
tt3828220,"This year, as for being an avid fan of International productions, I decided to be a good citizen and support the Local Production. Every year in my country there is this Festival called MMFF or Metro Manila Film Festival who exhibit line up of movies to be presented during Christmas Holidays. I'm not an avid fan of it but ever since last year, hearing a good rumor that movies we're great and of course I have watched it through local television channel, I decided to watch one movie. That movie is Praybeyt Benjamin 2 (2014). The first sequel was really good and as many people in my country say ""please, have a sequel"", our wish was granted and by 25th December of 2014, the movie was released alongside others and it was a hit. Afternoon of that day I decided to watched it but as the movie roll in the screen and as time passed by, I tell to myself ""Yes, this movie is a hit on the people face"". The movie rendition of the honorable soldiers of my country was turn into something unimaginable as what the movie render.The movie shows nothing but lame humor and disgusting effort that it might save the movie from being such a pain in the eyes. As I seat more for another half an hour, I came to a direct resolve that I should get up and just get out of the room. I pity all the people who wasted good bucks and pay for something ungrateful and very unprofessional film who will only hurt their eye and shower themselves with many unimaginable bad humor created by it's writer or the one who is acting. I can't believe even the President of the Republic of the Philippines have watched this such low rated movie. As the news stated this morning, they are proud (ABS-CBN) to announce that their film profited P200 Million. Profited in a way they throw a bomb on the mass public and they catch it, I as well did caught it. This gave me a resolve never to trust local movies again. A total regret, disgust and disappointment. A movie alike this is not worth any penny. Lame production and script editors should try going to college once more. Overall, for those people who are idiotic enough to give this movie a low ratings, I'm a good reviewer of movies and I at least have the credibility to give this 3/10."
tt3828220,"'The Amazing Praybeyt Benjamin'or Praybeyt Benjamin 2 is a fitting movie to watch for a family who just wants to hang out together. It's purpose is give entertainment to the kids and adults who doesn't mind mindless jokes just for the sake of entertaining themselves.But for those who don't want their intelligent's to be insulted, then please avoid this movie at all cost, even only buying a popcorn will be more worth it. The story didn't made any sense, the pacing of the jokes are totally random to the point you get tired of it. And there are jokes you can't even relate to, which is not fitting for it's target audience.Gay jokes will give you mixed feelings if you just want to laugh at it or be annoyed. The actors felt like being force to their roles and character development was nonexistent except for the main character but it felt pointless in the end.The drama scenes didn't help either because out of nowhere a joke will be executed which is unnecessary. All of it are cliché's too so it will only give you an impression of ""meh, whatever"".Vice Ganda did a good job as an actor in this film mind you. It felt like his acting was natural like you would say this movie was made just to fit his comedian persona. His presence kept the audience entertained till the end.Overall this is a bad movie. Vice Ganda pretty much carried the show with his name alone and it's Christmas season. It is bound to be watched by families who just want to watch a funny movie."
tt3828220,"My vote is 1 out of 10 but if there was a 0, it would be 0.The Amazing Praybeyt Benjamin is an insult to the realm of cinema. The jokes were rarely funny and out of place. The shifting of moods is absolutely terrible as their attempt to go from funny to serious does not work at all. Vice Ganda was overacting nearly every scene and his only asset is his hyper-speed-talking mouth, which made his performance all the more annoying. Richard Yap could easily be replaced by a rock and no one would notice as his acting is stiffer that a stick. The worst part of this movie is the child actor, man what a performance, no emotion was express by his face at all, no anger, sadness, happiness or whatever. NONE! Just line reading. Why he was nominated for some ""Best Child Actor"" award is a mystery we will never solve. His performance was the worst I have ever seen in a child actor. Perhaps the only acting that was not as cringe-worthy was the villain's which was not even that good. The only character well-developed was the main character's and no one else's. Overall, I would recommend burning your DVD copy of this film or permanently deleting your pirated copy of it and just watch your dog take a crap as it has the same amount of entertainment in it."
tt3828220,"James Bimby Aquino's understandably bad acting aside, ('cause he's still a child) ""The Amazing Praybeyt Benjamin"" is still good. It delivers laughs and touching messages though a great plot and great conclusions to the plot we got were absent."
tt3828220,"'The Amazing Praybeyt Benjamin' bears no evident effort to present something new, much less deliver something better than any of past Wenn Deramas film. Deramas has heavily relied on the same old formula for years, and while he lost hold over the intellectual and high-brow comedy followers, his works never failed to dominate the mass market that easily get drawn to his mindlessly entertaining brand of comedy.In 'The Amazing Praybeyt Benjamin', his magic once again works effortlessly. His partnership with Vice Ganda proves to be an unmistakable key ingredient to his success. Here, Vice Ganda is joined by Alex Gonzaga, Richard Yap and Bimby Yap. Alex Gonzaga proves to be a reliable comic support, while Richard Yap provides mostly the 'kilig' element in the movie. Storywise, there is nothing much to see, at its heart is still Benjamin, now consumed by fame and pride, and from there the film attempts to deliver lessons on humility and family. Ultimately, though, its the endless punchlines, spoofs and unexpected cameos, that make this film a worthwhile holiday experience."
tt5710042,"Mercy wasn't necessarily a bad film, indeed the opening twenty minutes or so were rather intriguing, a nice build up, good motives for family feud, but once it started unravelling it transformed into nonsense. At times I was reminded of You're Next, but at no stage did it reach those levels of gripping excitement.It wasn't difficult to follow, but the realisation of who was behind the home invasion was dealt with in a way that you can only describe as heavy handed, the reveal three quarters of the way through was very silly, I couldn't take it seriously. Too many unanswered questions at the end, were all brothers aware of what was going on? Never fully answered.Quite well acted, with decent production values, the masks were very effective, but with those, as with the rest of the film, there's nothing new here. A little flat, 5/10"
tt5710042,"I caught this on Netflix and as is usually the case, it's another pile of crap movie that only Netflix can offer up. You would think a service that you pay for could actually offer some decent movies, but instead they give us B movie crap like this.I was totally frustrated by this movie as I never understood what was going on, and there was no explanation at the end. It had potential, and had they given the viewer some idea as to what was going on, it might have worked.If you run across this one on Netflix, save yourself some time. Pass on this mess. You'll thank me."
tt5710042,"I am told that American Netflix has a far better selection of movies; good movies, i.e. ones with a coherent plot, good acting and a sense of dramatic timing. However I have seen enough of Canadian Netflix to assert that many movies on the service are simply filler that must have been made by wealthy ""wanna-be"" film producers or charming con artists who managed to cajole wealthy friends to part with their money and finance a film. All the imagination and timing went into the making of the trailer for this. Do not be fooled. You have been warned. I'll give a nod to Mercy's maker for the first 20 minutes or so: he did a capable, if pedestrian, job of setting up the dramatic contours for a conflict of some kind that does not end well. Had the remainder of the movie followed this arc (without resorting to a clumsy back-in-time approach to explain what just happened which left me confused at various points) then I would have rated this a 6 (for mildly diverting, at times intense, but I am glad I didn't drop $12 to see this at a theatre)."
tt5710042,"A deathbed-drama turns into a home-invasion thriller, and dark secrets are revealed -- all to little effect -- in the clumsy and not-quite- worthwhile ""Mercy.""The plot involves four brothers who convene upon the family homestead as their mother nears death. The patriarch fathered only two of the boys. The other two are children from the dying woman's previous marriage; their father died under mysterious circumstances, leaving her a sizeable sum of money. There's a rift between both pairs of half-brothers, a rift which is aggravated by the living patriarch, who wishes to keep the inheritance to himself and his biological children.The drama plays-out with quiet tension, leaving us with a few too many questions -- like: The four of them have been provided with what appears to be a DIY euthanasia-kit by a local doctor. It's established that they all believe their mother is suffering. And yet, they unanimously object to the use of euthanasia. It seems this may stem from religious belief. And yet, the way they suspiciously eye one another about it, and the way the DIY kit keeps getting thrown away and then ""significantly"" re-appearing, it seems like all isn't what it appears to be.Well, and it's not, quite frankly. There are a few twists to this tale. The first is a home-invasion, which happens quite abruptly and changes the feel of the film. The second is the reveal of the identity of the invaders, which is more surprising than I had guessed. The third concerns the true nature of that euthanasia kit.Ultimately, having seen the full scope of the plot, I can see what someone may have seen in this material. It's a crafty setup. But it's terribly underserved by both the writing and the execution. A better version of this film would have had sharper dialogue and more closely-observed characters. The four brothers presented by this film are fairly generic guys; each is given a defining trait or two, but no meaningful dialogue is exchanged between them, other than whatever is necessary to advance the plot. A better film would have traced the deep rift between these siblings; it might have referenced a specific event in the past which touched them all in different ways; it might have said something about the nature of familial division. Instead, we're given four brothers who talk like crooks getting ready to pull a heist, each one suspicious of the others. We're given no insight into their personal lives.A better version of this film would also have played a bit more with the religious themes. There is a definite ironic comparison to be made between the dad's sternness, his presumed moralistic idealism, and the kind of faith which becomes part of the film's final act.A better film would also have made those final-act twists work better. These twists should be quite shocking -- but as delivered by this film, they just leave us feeling a little puzzled and unsatisfied. We need to feel, more strongly, the ironic nature of what happens at the end in the mother's room. A better film might have done this by setting-up certain signifiers earlier in the film, certain things which might have raised questions or doubts, so that when the final act pulls these sudden reversals, we can better appreciate what's happening and it doesn't feel so... well, kind of arbitrary.A better film would also have utilized the cinematography and the editing better. ""Mercy"" isn't exactly an ugly film, but it's a film without a strong sense of visual direction. This is a story which involves things both spoken and unspoken, secrets, and misdirection. Some clever camera-work and thoughtful editing could have helped to tell the story, could have ""said"" the things that the characters themselves aren't saying. Instead, ""Mercy"" gives us the flat, affectless, somewhat-shaky look which has become the hallmark of the generic, low- budget home-invasion thriller.Overall, it's not great film. It's barely a good one. There were certainly some promising elements here, but those are quite underserved by this film's thoughtless, generic execution."
tt5710042,"I'm surprised at all the one star reviews - it is definitely not nearly that bad. I thought this was a good thriller, and I loved the 'twist'. I really enjoyed the conclusion. It was a little hard to follow at times, and I could have done without the short start, re-do, and ending format. However, I don't feel like that ruined the movie. I would recommend giving it a try - it's not perfect, but it's also not the worst movie ever as many reviews would have you believe."
tt5710042,"The premise of this story was intriguing and that was the only reason I watched until the end. But the execution of the film was awful. It was too choppy and sketchy and didn't explain things properly at all. I get the gist but the 'twist' wasn't really a 'twist' at all. I thought the 'twist' was evident from the beginning. They needed to go into a lot more depth here with a film like this. And I'm disappointed because it had potential to be a really good film. The beginning is slow and 49mins in, I still had no idea what was going on. Major plot holes, too many unanswered questions. A big thumbs down from me."
tt5710042,"If you have absolutely nothing to do, watch it. If however you feel the urge to pull your fingernails out with a pair of pliers then I suggest you will have more satisfaction with the latter. Wasted a Sunday afternoon with this movie. Good on ya Netflix. It could always be worse though. I might have taken my lady to the cinema and spent money for the two of us to be disappointed beyond belief. 90 percent of the movie was filmed in dark conditions and it was very hard to follow the story as the characters were unrecognizable most of the time and you didn't know if the masked guys were getting on top or the brothers actually got a win. Sad to see that in our day and age with all the technology available that someone can get a movie so wrong with camera work alone. Then there was the acting. At least everything about the movie was consistent. Disappointed Disappointed Disappointed. If you read my review and still go ahead and watch this rubbish then you cant say you haven't been warned. Hey look.... golf is on channel 2. At least it will be better than what I've just put myself through."
tt5710042,"Not the literal one that is. But the question that I reckon some have raised is not to be taken lightly. Can you enjoy/watch a movie where it's hard to root for the ""good"" guys? If you'd actually call them that. There is quite a bit going on and you probably have read what this is about, I'll still keep it as if you haven't.Not every movie is meant to be simple. That doesn't mean you have to accept the road it takes and see that it is good. But if you are willing to accept certain things and take this as life, but also larger than life, with a really crazy twist and some despicable human beings, and a movie that will try to confuse you in the end ... you may be able to call it a satisfying movie watching experience. I know I can"
tt5710042,"I won't go too in depth on the plot of the movie, since quite a few have already done so in these reviews. This movie had a few interesting ideas that I personally haven't encountered too often. However I found the movie's story writing to be very sloppy. 
There wasn't much to figure as a viewer, so a lot of the suspense was lost. You could tell the jumpscares we're coming a mile away. They spent no time developing the characters, so you didn't care when anything happens to them. For me personally, by the time I learned their name, they were gone. 
If I had to describe this movie in two words it would sloppy and, most importantly, BORING. Seems as though Netflix is no longer concerned with the quality of their own content. Big surprise."
tt5710042,"I.. I really don't know what to say. The movie was okay, but just okay and a tad on the more negative side. I would've probably given 6/10 if the movie hadn't been so freaking dark and the actors didn't look so alike, especially in the dark. The plot was actually really surprising. I wish there was more of a back story, but you can do just so much in 87 minutes. I cannot say I feel like I wasted my time, the movie was watchable but I cannot give a better grade."
tt5710042,"I came across this film streaming on Netflix, so I decided to check it out. It was a complete waste of time. It moves at a snail's pace, particularly for the first 45 minutes. The producers must have made the pacing very slow to qualify it as a 90-minute feature film. This story could have been told in one hour. The non-dialogue scenes should be time compressed to reduce the overall running time of the film. Do yourself a favor and skip this one."
tt5710042,"Not well written or executed. The acting was fine, but the characters were not well developed. For example, we just get bits and pieces of conversation. Nothing is ever hashed out, which is frustrating due to the presentation of tension between the characters. Other things just don't make sense. Why plot a home invasion at the rare evening when the entire family (6 and a guest) all happen to be there? Victim one in the woods stabs his perpetrator with a knife then leaves the knife in the body rather than cutting the ropes around his wrists. Another brother uncovers a motorcycle from the shed, and oh my, there happens to also be a loaded gun there as well. One step brother reveals to the other that he and his real brother are cut out of the inheritance-why? what's the purpose? That would completely work against the final twist of the plot. There's more, but hopefully I've said enough to keep you from wasting your time."
tt5710042,"Waste of time. These movies need to be sued.Desperate attempt at a suspenseful drama, but it falls on its face."
tt5710042,"Judging by (most of) the other reviews I watched a different movie. The pictures, the atmosphere, the soundtrack are top-notch. The characters might be a little flat, stereotyped.The movie is categorized as drama, mystery, thriller. I'd rather omit the category ""mystery"". It's not really a mystery. The concept of the movie is interesting; sometimes it doesn't seem to be thoroughly thought through. The story, though, is thought-provoking. I will definitely watch it again!"
tt5710042,I don't know why this was made. I think whoever made this got confused and could keep the story on track.Its a total waste of time. When story starts it seems then something mystical is going to happen or some secret is going to be revealed and suddenly story collapses.
tt5710042,"Poorly written, poorly directed, poorly acted. Save your time and watch anything else."
tt5710042,"At some point i thought ""mercy"" is not different than any other cheap-ideas movie, but when the things turned upside down to reveal the truth behind this family, i found out that this movie deserve a good rating!"
tt5710042,"Absolutely Positively One Of The Worst Movies EverOne Star - AwfulThis movie repeats scenes over and over again.The acting is horrible.Do NOT, I repeat, do NOT waste your time watching this movie. Netflix should be ashamed of themselves to even offer this movie to the public. No name actors should have skipped this one as I am sure it was NOT helpful to their careers.Again, don't waste your time with this GARBAGE.It is almost criminal that this movie was made for public consumption.AWFUL AWFUL AWFUL...!!!I repeat - AWFUL AWFUL AWFUL...!!!Do NOT bother."
tt6950250,"If you're have trouble sleeping, this is the movie to help you fall asleep.From overstretched lines, too many unnecessary scenes especially the flash backs, to actors staring blankly at each other and saying nothing for over 30 seconds, to music that do not match most of the scenes. Only Joke Silva's acting managed to saved the day.There's no comedy in here and no romance. Do I'm shocked that this movie is called a ""romantic comedy"". In all, I washed 1 hour 39 mind of my time. Not impressed."
tt6950250,"I'm the first one to support Nollywood movies and I'm excited to see them offered more on Netflix. However!! Netflix must be more selective with their choice of movies to offer. This movie looked good, the preview had potential. Boy was I wrong!! First off the acting made zero sense, long pauses of actors smiling and looking at each other, flash backs from
the past that made no sense, the music choice was not fitting with the scene of the movie. Just bad! I fell asleep within the first 30 minutes!
Whatever happened to the Nollywood movies from years past? You can find much better movies from the early 2000's on YouTube for free instead of bothering with these ridiculous, nonsense movies!! People please do better and stop wasting our time!!"
tt6950250,"Better watch a gif file on loop for 1 hour and 30 minutes. You'll get less bored and annoyed. Cast? I can act better than everybody in this ""movie"" and I'm not an actor. The director and montage? There are so many logical steps in this ""movie"" that it was merely impossible to watch. Too many scenes were cut out from the final version, that you had no idea what was going on. And no, this is not a romantic comedy. It is neither romantic, nor funny. Worst 90 minutes of my life ever. I recommend you to NOT watch this thing."
tt6950250,"Tuesday 25 February 2020. I have not watch many all African cast films. I was scrolling on my Net Flicks channel and this film caught my eyes. I am glad that I watch it. I like it from the beginning to the end and lead actress, Joselyn Dumas is very good in her role, all natural and although the other actress with the long fake hair is pretty, but Joselyn is very pretty, classy and stunning to look at. I hope to see more of her. She should be in American movies or television shows. Actress Joke Silva did a good job as the mother in-law. I would have been disappointed if the two main characters would not have gotten back together."
tt6950250,"I've watched this movie on Netflix so many times and I know I'm gonna watch it again soon. If you're a hopeless romantic like myself or love happy endings and undying love, this movie is definitely for you.I loved the actors too! They all interpreted their roles really well. OC Ukeje and Jocelyn Dumas acting was very believable. The soundtrack and video at the end by OC Ukeje got me vibing.This movie had the perfect mix of romance and humour. Slow maybe, but definitely worth every second."
tt6950250,I don't about you all!! But this movie was so good
tt6950250,"While it's not Oscar worthy, it's a pretty good movie. Sound track is good, there's chemistry between the actors , some funny clips, some predictable clips too but then few Nigerian movie are unpredictable!
It's an improvement from the usual drag that Nollywood often offers!"
tt7981492,"Ever wonder what Kenny G would look like if he were to be possessed? Wonder no more.
Some parts were good. Others made me wonder why I haven't stopped the movie.
I really didn't care how it ended... so I opened Pinterest and had it playing on in the background.
Husband fell asleep."
tt7981492,This is a bad mix between Guillermo del Toro's mamma and anabelle from the conjuring. Nothing special about this film... probably if you have nothing to do you May watch this one... do not have high expectations...
tt7981492,The story line wasn't as good as the other movies and it was definitely not as scary...
tt7981492,The concept of the movie is way behind 80s horror movies. I reckon that I can act better than the cast in the movie. It was the worst movie I've ever seen in recent 2 years. I think a personal Youtuber can create a better film than this. Maybe you just can go watch Youtube instead.
tt7981492,"Extremely funnny movie, which starts of with cheap thrills in the first half and moves on to become a conjuring spoof with funny cgi and some extremely funny acting and it also has a very irritating kid"
tt7981492,"This is a very cheesy but colorful and an adventure full horror movie. I would say this is targeted more towards pre-teens. Don't expect much though, the writing and acting is garbage."
tt7981492,"Overrated, boring ,stupid plot film. No point to waste time for this trash."
tt7981492,Cheesy script. Acting is totally bad. A conjuring wannabe kind of movie. Waste of time.
tt7981492,"Sabrina is a neat little film ruined by a number of flaws that prevent it from being something really special.This Indonesian made Netflix original at first glimpse you'd assume is a killer doll-esque movie, but that couldn't be further from the truth. If you're looking for Chucky or Robert the doll you'll be sorely disappointed, this is more your possession type film.Now regarding the possession sub-genre I generally don't like them, the tropes they hold tend to bore me but thankfully they throw most of them out the window here and go for something somewhat more exciting.Now I can't say much about the plot without giving something away so I'll not bother. I will however say that when the story is finally laid out in front of you I think you'll be pleasantly surprised, it's well constructed and very much not predictable.Again as mentioned sadly the film does have its flaws, a couple regard the story and one near the end took this down from a potential 7 to 6. Another is the lack of consistency, it plays out like a serious horror yet has moments of ultra cheesiness that ruin the atmosphere altogether.Regardless this is a very fun, exciting and oddly scary in places little film that is not what you'd expect it to be. Despite my underwhelming rating I would recommend this.The Good:Surprisingly well constructed plotSome genuinely creepy momentsThe Bad:Some poor cameraworkBizarre soundtrack choicesOddly cheesy in placesSilly finaleI struggled to tell the two leading ladies apartThings I Learnt From This Movie:I'm left wondering if the casting director specifically sought out the sickest looking girl they could for the roleDemonic possession causes nose growth"
tt7981492,"The movie has a potential of being a scary movie but creativity and mastering are not there.
The doll is the scariest toy I have ever seen.
Production of a ghost, ohhh gosh what was that? Original Exorcist 1973 without CGI did a phenomenal job in creating Regan spooky.
Play of several actors is... people, get another jobs. Bad dialogues made the movie silly. Bad lighting and sound.
How performers' running on foot from factory to the house and back. I thought the toy factory is located miles from the house.
They got on Netflix though. Terrible."
tt7981492,"Forget getting scared, this movie is hilarious. Im seriously rating it 10 for humor, it has been a while since i laughed so hard with ANY movie. Thank you."
tt7981492,"This movie doesn't make any sense, that's why it turns into a comedy movie, please, don't watch"
tt7981492,"You know when you wanna watch something but like using only 30% of your brain? That's the movie.
Bad movie, but a good distraction.
It's not actually scary though."
tt7981492,"I was excited when this movie was released . but after seeing it ? Worst worst worst .Yeah, it's not good . Jeremy Thomas ? he can't act at all ."
tt7981492,"Sabrina consists of typical horror cliches here and there. Some good scares but not a unique story. The plot consists of the usual ""possessed person."" In this case, includes a doll, which of course seems similar to films like Annabelle. The story tends to extend itself for what it is. A story that can be probably cut shorter but goes too long for what it is, making the plot weak. The shots were alright, not too fancy but not a terribly shot film. Good job to the make up but the effects seemed to be stuck on a budget certain scenes, which shows in some scenes. Overall, the movie is just okay. A flat 5/10 for good scares but not a great story"
tt7981492,"Una de las películas más ridículas que he visto en mi vida, es un 0"
tt7981492,"I've seen dozens of possessed doll movies and this is by far one if the worst I've ever seen. I actually almost fell asleep. I'm terrified of dummies so i figured I'd get a good scare, and goosebumps made me jump more than this nonsense."
tt7981492,"This is a great horror/supernatural tale with great make-up, acting, and cinematography. If you are a true fan of international film, then look no further for the next two hours! You will not be disappointed."
tt7981492,"This movie has everything you need in your life: horror, stabbing, Hollywood clichés and a curly demon."
tt7981492,"If you want to laugh, that's the movie for you. If you want to be scared... Sorry, you better find another movie to watch."
tt7981492,"Poor scripting, acting, EVERYTHING!
Filipino cheap horror film is way better than this crap!"
tt7981492,"Started out OK progressed down hill. Nothing original here. Something to pass the time better would have been a book, on anything!! Don't waste your time on this movie. Donald Duck is more entertaining."
